云南,101291007,昭通,2,绥江,zt,sj
云南,101291008,昭通,2,永善,zt,ys
云南,101291009,昭通,2,盐津,zt,yj
云南,101291010,昭通,2,大关,zt,dg
云南,101291011,昭通,2,水富,zt,sf
云南,101291101,临沧,1,临沧,lc,lc
云南,101291102,临沧,2,沧源,lc,cy
云南,101291103,临沧,2,耿马,lc,gm
云南,101291104,临沧,2,双江,lc,sj
云南,101291105,临沧,2,凤庆,lc,fq
云南,101291106,临沧,2,永德,lc,yd
云南,101291107,临沧,2,云县,lc,yx
云南,101291108,临沧,2,镇康,lc,zk
云南,101291201,怒江,1,怒江,nj,nj
云南,101291203,怒江,2,福贡,nj,fg
云南,101291204,怒江,2,兰坪,nj,lp
云南,101291205,怒江,2,泸水,nj,ls
云南,101291206,怒江,2,六库,nj,lk
云南,101291207,怒江,2,贡山,nj,gs
云南,101291301,迪庆,2,香格里拉,dq,xgll
云南,101291302,迪庆,2,德钦,dq,dq
云南,101291303,迪庆,2,维西,dq,wx
云南,101291304,迪庆,2,中甸,dq,zd
云南,101291401,丽江,1,丽江,lj,lj
云南,101291402,丽江,2,永胜,lj,ys
云南,101291403,丽江,2,华坪,lj,hp
云南,101291404,丽江,2,宁蒗,lj,nl
云南,101291501,德宏,1,德宏,dh,dh
云南,101291503,德宏,2,陇川,dh,lc
云南,101291504,德宏,2,盈江,dh,yj
云南,101291506,德宏,2,瑞丽,dh,rl
云南,101291507,德宏,2,梁河,dh,lh
云南,101291508,德宏,2,潞西,dh,lx
云南,101291601,西双版纳,2,景洪,xsbn,jh
云南,101291603,西双版纳,2,勐海,xsbn,mh
云南,101291605,西双版纳,2,勐腊,xsbn,ml
浙江,101210101,杭州,1,杭州,hz,hz
浙江,101210102,杭州,2,萧山,hz,xs
浙江,101210103,杭州,2,桐庐,hz,tl
浙江,101210104,杭州,2,淳安,hz,ca
浙江,101210105,杭州,2,建德,hz,jd
浙江,101210106,杭州,2,余杭,hz,yh
浙江,101210107,杭州,2,临安,hz,la
浙江,101210108,杭州,2,富阳,hz,fy
浙江,101210201,湖州,1,湖州,hz,hz
浙江,101210202,湖州,2,长兴,hz,zx
浙江,101210203,湖州,2,安吉,hz,aj
浙江,101210204,湖州,2,德清,hz,dq
浙江,101210301,嘉兴,1,嘉兴,jx,jx
浙江,101210302,嘉兴,2,嘉善,jx,js
浙江,101210303,嘉兴,2,海宁,jx,hn
浙江,101210304,嘉兴,2,桐乡,jx,tx
浙江,101210305,嘉兴,2,平湖,jx,ph
浙江,101210306,嘉兴,2,海盐,jx,hy
浙江,101210401,宁波,1,宁波,nb,nb
浙江,101210403,宁波,2,慈溪,nb,cx
浙江,101210404,宁波,2,余姚,nb,yy
浙江,101210405,宁波,2,奉化,nb,fh
浙江,101210406,宁波,2,象山,nb,xs
浙江,101210408,宁波,2,宁海,nb,nh
浙江,101210410,宁波,2,北仑,nb,bl
浙江,101210411,宁波,2,鄞州,nb,yz
浙江,101210412,宁波,2,镇海,nb,zh
浙江,101210501,绍兴,1,绍兴,sx,sx
浙江,101210502,绍兴,2,诸暨,sx,zj
浙江,101210503,绍兴,2,上虞,sx,sy
浙江,101210504,绍兴,2,新昌,sx,xc
浙江,101210505,绍兴,2,嵊州,sx,sz
浙江,101210601,台州,1,台州,tz,tz
浙江,101210603,台州,2,玉环,tz,yh
浙江,101210604,台州,2,三门,tz,sm
浙江,101210605,台州,2,天台,tz,tt
浙江,101210606,台州,2,仙居,tz,xj
浙江,101210607,台州,2,温岭,tz,wl
浙江,101210609,台州,2,洪家,tz,hj
浙江,101210610,台州,2,临海,tz,lh
浙江,101210611,台州,2,椒江,tz,jj
浙江,101210612,台州,2,黄岩,tz,hy
浙江,101210613,台州,2,路桥,tz,lq
浙江,101210701,温州,1,温州,wz,wz
浙江,101210702,温州,2,泰顺,wz,ts
浙江,101210703,温州,2,文成,wz,wc
浙江,101210704,温州,2,平阳,wz,py
浙江,101210705,温州,2,瑞安,wz,ra
浙江,101210706,温州,2,洞头,wz,dt
浙江,101210707,温州,2,乐清,wz,lq
浙江,101210708,温州,2,永嘉,wz,yj
浙江,101210709,温州,2,苍南,wz,cn
浙江,101210801,丽水,1,丽水,ls,ls
浙江,101210802,丽水,2,遂昌,ls,sc
浙江,101210803,丽水,2,龙泉,ls,lq
浙江,101210804,丽水,2,缙云,ls,jy
浙江,101210805,丽水,2,青田,ls,qt
浙江,101210806,丽水,2,云和,ls,yh
浙江,101210807,丽水,2,庆元,ls,qy
浙江,101210808,丽水,2,松阳,ls,sy
浙江,101210809,丽水,2,景宁,ls,jn
浙江,101210901,金华,1,金华,jh,jh
浙江,101210902,金华,2,浦江,jh,pj
浙江,101210903,金华,2,兰溪,jh,lx
浙江,101210904,金华,2,义乌,jh,yw
浙江,101210905,金华,2,东阳,jh,dy
浙江,101210906,金华,2,武义,jh,wy
浙江,101210907,金华,2,永康,jh,yk
浙江,101210908,金华,2,磐安,jh,pa
浙江,101211001,衢州,1,衢州,qz,qz
浙江,101211002,衢州,2,常山,qz,cs
浙江,101211003,衢州,2,开化,qz,kh
浙江,101211004,衢州,2,龙游,qz,ly
浙江,101211005,衢州,2,江山,qz,js
浙江,101211006,衢州,2,衢江,qz,qj
浙江,101211101,舟山,1,舟山,zs,zs
浙江,101211102,舟山,2,嵊泗,zs,ss
浙江,101211104,舟山,2,岱山,zs,ds
浙江,101211105,舟山,2,普陀,zs,pt
浙江,101211106,舟山,2,定海,zs,dh
香港,101320101,香港,1,香港,xg,xg
香港,101320102,香港,2,九龙,xg,jl
香港,101320103,香港,2,新界,xg,xj
澳门,101330101,澳门,1,澳门,am,am
澳门,101330102,澳门,2,氹仔岛,am,dzd
澳门,101330103,澳门,2,路环岛,am,lhd
台湾,101340101,台北,1,台北,tb,tb
台湾,101340102,台北,2,桃园,tb,ty
台湾,101340103,台北,2,新竹,tb,xz
台湾,101340104,台北,2,宜兰,tb,yl
台湾,101340201,高雄,1,高雄,gx,gx
台湾,101340202,高雄,2,嘉义,gx,jy
台湾,101340203,高雄,2,台南,gx,tn
台湾,101340204,高雄,2,台东,gx,td
台湾,101340205,高雄,2,屏东,gx,pd
台湾,101340401,台中,1,台中,tz,tz
台湾,101340402,台中,2,苗栗,tz,ml
台湾,101340403,台中,2,彰化,tz,zh
台湾,101340404,台中,2,南投,tz,nt
台湾,101340405,台中,2,花莲,tz,hl
台湾,101340406,台中,2,云林,tz,yl
